service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"TA+b18xi","1","1","1","0","1","1","1","20181209","20191214"
"TA+b18xj","0","0","0","0","1","0","1","20181209","20191214"
"TA+b0v0k","1","0","1","0","0","0","0","20181209","20191214"
"TA+b18xk","0","1","0","0","0","1","1","20181209","20191214"
"TA+b18xl","1","1","0","0","0","0","0","20181209","20191214"
"TA+b18xm","1","1","0","0","0","0","0","20181209","20191214"
"TA+b18xn","0","0","0","1","0","1","0","20181209","20191214"
"TA+b18xo","1","1","1","1","1","1","1","20181209","20191214"
"TA+b18xp","0","1","1","1","1","1","1","20181209","20191214"
"TA+b18xq","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18xs","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18xt","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18xu","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18y0","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18y2","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18xw","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0ggk","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18xr","0","0","0","0","0","1","1","20181209","20191214"
"TA+b06y9","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18y1","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18xv","0","0","0","0","0","1","1","20181209","20191214"
"TA+b044e","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0hea","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18xx","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18xy","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18xz","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18y3","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18y4","1","1","1","1","0","0","0","20181209","20191214"
"TA+b18y5","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0sr2","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0y6p","1","1","1","1","0","0","1","20181209","20191214"
"TA+b0vj8","0","1","0","0","1","0","0","20181209","20191214"
"TA+b0bbs","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0oar","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0d0d","1","1","1","0","0","0","1","20181209","20191214"
"TA+b0ahd","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0ssx","0","1","0","1","1","0","1","20181209","20191214"
"TA+b18y6","1","1","1","1","1","0","0","20181209","20191214"
"TA+b10kx","0","1","0","1","0","0","0","20181209","20191214"
"TA+b0lx5","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0dxn","1","0","0","1","1","0","0","20181209","20191214"
"TA+b18y7","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18y8","0","1","0","1","1","0","0","20181209","20191214"
"TA+b18y9","1","1","1","1","0","0","0","20181209","20191214"
"TA+b18ya","1","1","1","1","1","0","0","20181209","20191214"
"TA+b05tf","0","1","0","0","1","0","0","20181209","20191214"
"TA+b0nqt","1","1","1","1","0","0","0","20181209","20191214"
"TA+b18yb","0","1","0","1","0","0","0","20181209","20191214"
"TA+b0a48","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18yc","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18yd","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18ye","0","0","0","0","0","1","1","20181209","20191214"
"TA+b022h","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18yf","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18yg","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18yh","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18yi","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18yj","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18yk","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18yl","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18ym","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18yn","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18yq","0","0","0","1","1","1","0","20181209","20191214"
"TA+b02vx","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18yo","1","1","1","0","1","0","1","20181209","20191214"
"TA+b18yr","1","1","1","0","1","0","1","20181209","20191214"
"TA+b0bl5","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0qx3","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0q0h","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18yt","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0evr","1","1","1","1","1","1","1","20181209","20191214"
"TA+b18ys","1","1","1","1","1","1","1","20181209","20191214"
"TA+b18yp","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0vv8","0","0","1","0","1","0","0","20181209","20191214"
"TA+b18yu","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18yv","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18yw","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18yx","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18yy","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18yz","0","0","0","0","0","1","0","20181209","20191214"
"TA+b18z0","0","1","1","0","0","0","0","20181209","20191214"
"TA+b18z1","0","0","0","0","0","0","1","20181209","20191214"
"TA+b18z2","0","1","1","1","1","0","0","20181209","20191214"
"TA+b18z3","0","0","1","1","0","0","0","20181209","20191214"
"TA+b18z4","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18z5","1","1","0","0","0","0","0","20181209","20191214"
"TA+b18z6","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0ub9","0","0","0","0","0","1","1","20181209","20191214"
"TA+b08oo","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18z7","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18z8","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18z9","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18za","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18zb","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18zc","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18zd","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18ze","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18zf","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18zg","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18zh","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18zi","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18zj","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18zk","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18zm","0","0","1","1","1","1","0","20181209","20191214"
"TA+b0rt5","0","0","0","0","0","1","1","20181209","20191214"
"TA+b18zl","1","1","1","0","1","0","1","20181209","20191214"
"TA+b18zn","1","1","1","0","1","0","1","20181209","20191214"
"TA+b042o","0","0","0","0","0","1","1","20181209","20191214"
"TA+b107l","1","1","1","0","1","1","1","20181209","20191214"
"TA+b10l1","1","1","0","0","0","0","0","20181209","20191214"
"TA+b18zo","1","1","1","1","1","0","1","20181209","20191214"
"TA+b09g9","1","1","1","1","1","0","0","20181209","20191214"
"TA+b04rv","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0qpg","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0x0t","1","0","0","0","1","0","0","20181209","20191214"
"TA+b06cb","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18zp","1","1","1","1","1","0","0","20181209","20191214"
"TA+b02yj","1","1","1","1","0","1","1","20181209","20191214"
"TA+b18zq","0","0","1","1","1","1","0","20181209","20191214"
"TA+b18zr","1","1","1","1","1","0","0","20181209","20191214"
"TA+b18zs","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0ogc","1","1","1","1","0","0","0","20181209","20191214"
"TA+b18zt","0","1","1","1","1","1","0","20181209","20191214"
"TA+b18zu","1","1","1","1","0","0","1","20181209","20191214"
"TA+b18zv","1","1","1","1","1","0","1","20181209","20191214"
"TA+b18zw","0","1","1","1","1","1","1","20181209","20191214"
"TA+b18zx","1","1","1","1","0","0","0","20181209","20191214"
"TA+b18zy","0","0","0","0","0","0","1","20181209","20191214"
"TA+b18zz","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1900","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1901","1","0","1","1","0","1","1","20181209","20191214"
"TA+b1902","0","0","0","0","0","0","1","20181209","20191214"
"TA+b00by","1","1","1","0","0","0","1","20181209","20191214"
"TA+b1903","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1904","1","0","0","1","0","0","0","20181209","20191214"
"TA+b1905","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1906","0","0","1","1","1","0","1","20181209","20191214"
"TA+b1907","1","1","0","0","0","1","0","20181209","20191214"
"TA+b1908","1","1","1","1","0","1","0","20181209","20191214"
"TA+b0ztx","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0ztd","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0nl2","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0nkj","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0nkz","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0nkm","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0nl3","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0ztr","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0ztn","0","0","0","0","1","0","0","20181209","20191214"
"TA+b10cn","1","1","1","1","0","0","0","20181209","20191214"
"TA+b11p0","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0zto","1","1","1","1","1","0","0","20181209","20191214"
"TA+b10cq","1","1","1","1","0","0","0","20181209","20191214"
"TA+b096q","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0nkv","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0nkb","0","0","0","0","0","1","0","20181209","20191214"
"TA+b10ck","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0ztw","1","1","1","1","1","0","0","20181209","20191214"
"TA+b10ci","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0ztt","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0nkw","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0ztl","1","0","0","0","1","0","0","20181209","20191214"
"TA+b03x7","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0nkq","0","0","0","0","0","0","1","20181209","20191214"
"TA+b095r","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0nk5","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0ztq","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0nkr","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0nk8","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0961","0","0","1","0","0","0","0","20181209","20191214"
"TA+b095e","0","0","0","0","0","0","1","20181209","20191214"
"TA+b095p","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0zsu","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1909","0","0","0","0","0","1","1","20181209","20191214"
"TA+b190s","0","0","0","0","1","0","0","20181209","20191214"
"TA+b190a","1","1","1","1","1","0","0","20181209","20191214"
"TA+b190b","1","0","0","0","0","1","1","20181209","20191214"
"TA+b190c","0","0","0","0","0","1","1","20181209","20191214"
"TA+b190d","1","1","1","1","1","0","0","20181209","20191214"
"TA+b190e","0","0","0","0","0","1","1","20181209","20191214"
"TA+b190f","1","1","1","1","1","0","0","20181209","20191214"
"TA+b190g","1","1","1","1","1","0","0","20181209","20191214"
"TA+b190i","0","0","0","0","0","1","1","20181209","20191214"
"TA+b190j","0","0","0","0","0","1","1","20181209","20191214"
"TA+b190k","1","1","1","1","1","0","0","20181209","20191214"
"TA+b190l","1","1","1","1","1","0","0","20181209","20191214"
"TA+b190m","1","1","1","1","1","0","0","20181209","20191214"
"TA+b190t","0","0","0","0","0","1","0","20181209","20191214"
"TA+b190r","1","1","1","1","0","0","0","20181209","20191214"
"TA+b190q","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0bvr","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0bqt","1","1","1","1","1","1","1","20181209","20191214"
"TA+b190p","1","1","1","1","0","1","1","20181209","20191214"
"TA+b0y4n","0","0","0","0","0","1","1","20181209","20191214"
"TA+b190h","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0zc5","0","0","0","0","0","1","1","20181209","20191214"
"TA+b190n","0","0","0","0","0","1","1","20181209","20191214"
"TA+b190u","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0gu0","0","0","0","0","0","1","1","20181209","20191214"
"TA+b190o","1","1","1","1","0","0","1","20181209","20191214"
"TA+b190v","0","0","0","0","0","0","1","20181209","20191214"
"TA+b190w","1","1","1","1","0","0","0","20181209","20191214"
"TA+b190x","1","1","1","1","0","0","0","20181209","20191214"
"TA+b190y","1","1","1","1","0","0","0","20181209","20191214"
"TA+b190z","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1910","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1911","1","1","1","1","1","0","0","20181209","20191214"
"TA+b00ek","1","1","1","1","1","1","1","20181209","20191214"
"TA+b08k9","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0zs5","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0rwn","0","1","0","0","0","0","1","20181209","20191214"
"TA+b017u","1","1","1","1","1","0","0","20181209","20191214"
"TA+b06al","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1912","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1913","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1914","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1915","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1916","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0vlv","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0c2n","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1919","1","1","1","1","1","0","0","20181209","20191214"
"TA+b01st","1","1","1","0","1","0","0","20181209","20191214"
"TA+b1918","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1917","0","1","0","0","1","0","0","20181209","20191214"
"TA+b0xjb","1","1","1","1","1","0","0","20181209","20191214"
"TA+b09uo","1","1","1","0","1","0","0","20181209","20191214"
"TA+b0aod","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0w5z","1","1","1","1","1","0","0","20181209","20191214"
"TA+b191a","0","0","0","1","0","1","1","20181209","20191214"
"TA+b0ocy","0","0","0","1","0","1","1","20181209","20191214"
"TA+b191b","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0ocz","1","1","1","1","1","1","1","20181209","20191214"
"TA+b191c","1","1","1","1","1","1","1","20181209","20191214"
"TA+b191d","1","1","1","1","1","0","0","20181209","20191214"
"TA+b009k","1","1","1","1","1","0","0","20181209","20191214"
"TA+b191e","0","0","0","1","0","1","1","20181209","20191214"
"TA+b191g","1","1","1","1","1","1","1","20181209","20191214"
"TA+b191i","0","0","0","0","0","1","1","20181209","20191214"
"TA+b191l","1","1","1","1","1","1","1","20181209","20191214"
"TA+b191n","1","1","1","1","1","0","0","20181209","20191214"
"TA+b191p","0","0","0","0","0","1","1","20181209","20191214"
"TA+b191q","1","1","1","1","1","0","0","20181209","20191214"
"TA+b191r","1","1","1","1","1","0","0","20181209","20191214"
"TA+b191s","1","1","1","1","1","0","0","20181209","20191214"
"TA+b191t","1","1","1","1","1","0","0","20181209","20191214"
"TA+b191u","1","1","1","1","1","0","0","20181209","20191214"
"TA+b191v","0","0","0","0","0","1","1","20181209","20191214"
"TA+b191w","0","0","0","0","0","1","1","20181209","20191214"
"TA+b191x","1","1","1","1","1","0","0","20181209","20191214"
"TA+b191y","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1922","0","0","0","0","1","1","0","20181209","20191214"
"TA+b1926","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0a35","0","0","0","0","1","1","1","20181209","20191214"
"TA+b191m","1","1","1","0","1","0","1","20181209","20191214"
"TA+b192a","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0k1q","0","0","0","0","0","1","0","20181209","20191214"
"TA+b191f","0","0","1","0","1","1","0","20181209","20191214"
"TA+b191j","0","0","1","0","0","1","0","20181209","20191214"
"TA+b191k","1","1","0","1","0","0","0","20181209","20191214"
"TA+b191h","1","1","1","1","1","0","0","20181209","20191214"
"TA+b191o","0","0","1","0","0","1","1","20181209","20191214"
"TA+b191z","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1927","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0s12","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0wgu","1","0","1","0","0","1","0","20181209","20191214"
"TA+b1920","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1923","1","1","1","0","1","0","1","20181209","20191214"
"TA+b192c","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1924","1","1","1","1","1","1","1","20181209","20191214"
"TA+b192f","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1929","0","0","1","1","0","0","0","20181209","20191214"
"TA+b0b4u","0","0","1","0","1","0","0","20181209","20191214"
"TA+b07cx","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1921","1","1","1","0","1","0","0","20181209","20191214"
"TA+b1928","1","0","0","0","0","1","1","20181209","20191214"
"TA+b1925","1","1","1","1","0","1","1","20181209","20191214"
"TA+b192b","0","1","0","0","0","0","1","20181209","20191214"
"TA+b192d","0","1","1","1","0","0","0","20181209","20191214"
"TA+b192e","0","0","0","0","0","1","1","20181209","20191214"
"TA+b192g","1","1","1","1","1","0","0","20181209","20191214"
"TA+b192h","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0wt9","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0skb","1","1","1","1","0","0","0","20181209","20191214"
"TA+b192i","0","0","0","0","1","1","1","20181209","20191214"
"TA+b0sii","1","1","1","1","0","0","0","20181209","20191214"
"TA+b02d0","1","1","1","1","0","0","0","20181209","20191214"
"TA+b04pe","1","1","1","1","0","0","0","20181209","20191214"
"TA+b03js","0","0","0","0","1","1","1","20181209","20191214"
"TA+b01lc","1","1","1","1","0","0","1","20181209","20191214"
"TA+b192j","1","1","1","1","0","0","0","20181209","20191214"
"TA+b192k","0","0","0","0","0","1","1","20181209","20191214"
"TA+b192m","1","1","1","1","1","1","1","20181209","20191214"
"TA+b192p","0","0","0","1","1","1","0","20181209","20191214"
"TA+b192q","0","0","0","0","0","1","1","20181209","20191214"
"TA+b192r","0","0","0","0","0","1","1","20181209","20191214"
"TA+b192s","0","0","0","0","0","1","1","20181209","20191214"
"TA+b192u","0","0","0","0","0","1","1","20181209","20191214"
"TA+b192w","0","0","0","1","1","1","0","20181209","20191214"
"TA+b1930","0","0","0","0","1","1","1","20181209","20191214"
"TA+b192n","1","0","0","1","1","1","0","20181209","20191214"
"TA+b192t","0","0","0","0","0","1","1","20181209","20191214"
"TA+b192l","1","1","0","1","0","0","0","20181209","20191214"
"TA+b192o","1","1","1","0","0","0","1","20181209","20191214"
"TA+b0fkt","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0n1v","1","1","1","0","0","0","1","20181209","20191214"
"TA+b192v","0","0","1","0","0","1","1","20181209","20191214"
"TA+b192y","1","1","1","0","1","1","1","20181209","20191214"
"TA+b1931","1","1","1","1","0","0","1","20181209","20191214"
"TA+b0rtx","0","0","0","0","0","1","1","20181209","20191214"
"TA+b192x","1","0","0","0","0","1","1","20181209","20191214"
"TA+b0jfc","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0m7f","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1933","1","1","1","1","0","0","0","20181209","20191214"
"TA+b192z","1","1","1","1","0","0","0","20181209","20191214"
"TA+b04qp","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1932","1","0","1","1","0","0","1","20181209","20191214"
"TA+b0n1t","1","1","1","1","0","0","0","20181209","20191214"
"TA+b1934","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1936","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1939","0","0","0","0","0","1","1","20181209","20191214"
"TA+b193b","0","0","0","0","0","1","1","20181209","20191214"
"TA+b193c","0","0","0","0","0","1","1","20181209","20191214"
"TA+b193e","0","0","0","0","0","1","1","20181209","20191214"
"TA+b193f","0","0","0","0","0","1","1","20181209","20191214"
"TA+b193g","1","1","1","1","1","0","0","20181209","20191214"
"TA+b193k","1","1","1","1","1","1","0","20181209","20191214"
"TA+b193t","0","0","0","0","1","1","0","20181209","20191214"
"TA+b1935","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1938","0","0","0","0","0","1","1","20181209","20191214"
"TA+b193i","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1937","0","0","0","0","0","1","1","20181209","20191214"
"TA+b193a","0","0","0","0","0","1","1","20181209","20191214"
"TA+b193d","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0ze9","0","0","0","0","0","1","1","20181209","20191214"
"TA+b193l","0","0","0","0","0","1","1","20181209","20191214"
"TA+b193j","1","1","1","1","0","0","1","20181209","20191214"
"TA+b193r","1","1","1","1","0","0","0","20181209","20191214"
"TA+b193w","1","1","1","1","1","1","1","20181209","20191214"
"TA+b193h","0","0","0","0","0","1","0","20181209","20191214"
"TA+b193o","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1942","1","1","1","1","1","1","1","20181209","20191214"
"TA+b193v","1","0","0","1","0","0","1","20181209","20191214"
"TA+b0flj","0","0","0","0","1","0","1","20181209","20191214"
"TA+b193n","1","1","1","1","0","0","1","20181209","20191214"
"TA+b193y","1","1","1","1","0","0","1","20181209","20191214"
"TA+b018w","0","0","0","0","0","0","1","20181209","20191214"
"TA+b193m","0","0","0","0","0","0","1","20181209","20191214"
"TA+b193p","0","0","0","0","0","0","1","20181209","20191214"
"TA+b193x","0","0","1","0","1","1","1","20181209","20191214"
"TA+b193q","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1940","0","0","1","0","0","0","1","20181209","20191214"
"TA+b193s","1","1","1","1","0","0","1","20181209","20191214"
"TA+b193u","1","1","1","1","0","0","1","20181209","20191214"
"TA+b193z","1","1","1","1","0","0","1","20181209","20191214"
"TA+b1941","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0q2h","1","0","0","0","0","0","1","20181209","20191214"
"TA+b1943","0","0","0","0","0","1","1","20181209","20191214"
"TA+b1944","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1945","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1946","1","1","1","1","1","0","0","20181209","20191214"
"TA+b1947","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0qud","0","0","0","0","0","0","1","20181209","20191214"
"TA+b1948","1","1","1","1","0","1","1","20181209","20191214"
"TA+b1949","1","1","0","1","0","0","0","20181209","20191214"
"TA+b194a","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0b54","1","1","1","1","1","0","0","20181209","20191214"
"TA+b194e","1","1","1","1","1","0","0","20181209","20191214"
"TA+b194f","1","1","1","1","1","0","0","20181209","20191214"
"TA+b194g","1","1","1","1","1","0","0","20181209","20191214"
"TA+b194b","1","1","1","1","1","0","0","20181209","20191214"
"TA+b194c","0","1","1","1","0","0","0","20181209","20191214"
"TA+b194d","0","1","1","1","1","0","0","20181209","20191214"
"TA+b0uyq","1","0","0","1","0","0","0","20181209","20191214"
"TA+b02ui","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0ki5","1","1","0","1","1","0","0","20181209","20191214"
"TA+b194h","1","1","1","1","0","0","1","20181209","20191214"
"TA+b194i","1","1","1","1","0","0","0","20181209","20191214"
"TA+b04qh","1","1","1","1","0","0","1","20181209","20191214"
"TA+b08jx","1","1","1","1","0","0","0","20181209","20191214"
"TA+b11cp","1","1","1","1","0","0","1","20181209","20191214"
"TA+b194j","0","1","1","1","0","0","1","20181209","20191214"
"TA+b0ccm","1","1","1","1","0","0","1","20181209","20191214"
"TA+b0uzt","0","1","0","1","0","0","0","20181209","20191214"
"TA+b194k","1","1","1","1","0","0","1","20181209","20191214"
"TA+b194l","0","0","0","0","0","0","1","20181209","20191214"
"TA+b194m","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0z0a","0","0","0","0","0","1","1","20181209","20191214"
"TA+b194n","1","1","1","1","0","0","1","20181209","20191214"
"TA+b114e","1","1","1","1","0","0","1","20181209","20191214"
"TA+b194o","1","0","0","0","0","1","1","20181209","20191214"
"TA+b194s","0","0","0","0","0","1","1","20181209","20191214"
"TA+b194p","1","0","0","0","0","1","1","20181209","20191214"
"TA+b195a","1","1","1","0","0","1","1","20181209","20191214"
"TA+b194q","0","1","1","1","1","0","0","20181209","20191214"
"TA+b194r","0","0","1","1","1","0","0","20181209","20191214"
"TA+b0piv","1","0","0","0","0","1","0","20181209","20191214"
"TA+b194t","0","1","0","0","1","0","0","20181209","20191214"
"TA+b194u","1","1","1","1","1","0","0","20181209","20191214"
"TA+b194v","0","1","1","0","1","0","0","20181209","20191214"
"TA+b194w","1","0","1","1","0","1","1","20181209","20191214"
"TA+b194x","0","1","0","0","0","0","1","20181209","20191214"
"TA+b194y","1","1","1","1","1","0","0","20181209","20191214"
"TA+b194z","0","0","1","0","1","0","0","20181209","20191214"
"TA+b1950","0","1","1","0","0","0","0","20181209","20191214"
"TA+b1951","1","0","0","0","0","0","0","20181209","20191214"
"TA+b1952","0","0","0","1","1","1","0","20181209","20191214"
"TA+b1953","0","0","1","1","1","0","0","20181209","20191214"
"TA+b1954","0","1","1","1","1","0","0","20181209","20191214"
"TA+b1955","1","1","1","1","1","1","1","20181209","20191214"
"TA+b1956","0","1","1","0","0","0","0","20181209","20191214"
"TA+b1957","1","1","1","0","1","0","0","20181209","20191214"
"TA+b1958","0","1","0","1","0","0","1","20181209","20191214"
"TA+b114y","0","1","0","1","0","0","0","20181209","20191214"
"TA+b1959","0","0","1","1","1","0","0","20181209","20191214"
"TA+b195b","1","1","1","1","1","0","0","20181209","20191214"
"TA+b195c","0","1","0","1","0","0","0","20181209","20191214"
"TA+b195d","1","1","1","0","0","0","0","20181209","20191214"
"TA+b195e","1","1","0","1","0","0","0","20181209","20191214"
"TA+b04fz","0","0","0","1","1","0","0","20181209","20191214"
"TA+b195f","1","1","1","1","1","1","1","20181209","20191214"
"TA+b0veb","0","0","0","0","0","1","1","20181209","20191214"
"TA+b0nl8","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0nko","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0964","0","1","1","1","0","0","0","20181209","20191214"
"TA+b0ozv","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0xzi","0","0","0","0","1","0","0","20181209","20191214"
"TA+b10cv","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0xo5","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0xzo","0","0","0","0","0","0","1","20181209","20191214"
"TA+b0xzk","0","0","0","0","0","1","0","20181209","20191214"
"TA+b0xzh","0","0","0","0","1","0","0","20181209","20191214"
"TA+b0xo8","1","1","1","1","0","0","0","20181209","20191214"
"TA+b0969","1","1","0","1","1","0","0","20181209","20191214"
"TA+b0963","0","0","1","0","0","0","0","20181209","20191214"
"TA+b096s","1","1","1","1","1","0","0","20181209","20191214"
"TA+b195g","0","0","0","0","1","1","0","20181209","20191214"
"TA+b054z","0","0","0","0","1","1","0","20181209","20191214"
"TA+b195h","1","1","1","1","1","0","0","20181209","20191214"
"TA+b0uck","1","1","1","0","0","0","0","20181209","20191214"
"TA+b195i","1","1","1","1","1","0","1","20181209","20191214"
"TA+b0upt","1","1","1","1","1","1","1","20181209","20191214"
